date,country,continent,confirmed_cases,deaths,recovered,tests_done,vaccinations
2020-07-29 12:00:00,Brazil,South America,471982.0,3822.0,199789.3743552713,749039.0,48548.0
2020-11-19 17:00:00,Germany,Europe,217972.0,3909.0,289014.0,823974.0,497636.1590135177
2020-12-18 11:00:00,Brazil,South America,14718.0,10145.634148859295,118756.0,682600.0,69187.0
2020-01-11 08:00:00,Russia,Europe,282346.0,10219.0,59031.0,716653.0,497636.1590135177
2020-03-03 00:00:00,India,Asia,307172.0,15029.0,199789.3743552713,96169.0,778249.0
2020-06-10 10:00:00,Germany,Europe,372593.0,17374.0,371033.0,53990.0,287776.0
2021-02-07 10:00:00,Brazil,South America,347967.0,7604.0,391100.0,308250.0,789108.0
2020-09-01 01:00:00,Germany,Europe,14507.0,5305.0,133968.0,605027.0,102362.0
2020-03-23 07:00:00,India,Asia,256160.0,16383.0,112194.0,718565.0,493370.0
2020-04-09 15:00:00,China,Asia,113922.0,11961.0,109015.0,671514.0,15234.0
2020-04-06 22:00:00,France,Europe,249052.66267547483,8573.0,399456.0,508584.0887421319,757369.0
2020-11-21 12:00:00,Germany,Europe,64482.0,8526.0,188.0,635960.0,342075.0
2020-09-16 21:00:00,USA,North America,394833.0,15213.0,270964.0,90990.0,243182.0
2021-01-10 10:00:00,China,Asia,46350.0,860.0,86258.0,120972.0,782806.0
2020-03-13 01:00:00,Germany,Europe,436462.0,8092.0,261003.0,98879.0,255562.0
2020-02-03 19:00:00,Spain,Europe,317192.0,15090.0,328035.0,390829.0,583164.0
2021-02-09 18:00:00,Germany,Europe,197872.0,5737.0,199789.3743552713,116363.0,247725.0
2020-10-24 13:00:00,Germany,Europe,353656.0,8029.0,393125.0,210571.0,287488.0
2020-05-29 19:00:00,Russia,Europe,148421.0,19724.0,352754.0,440105.0,460720.0
2020-09-14 13:00:00,China,Asia,459279.0,546.0,71507.0,832874.0,945874.0
2020-11-03 16:00:00,France,Europe,67173.0,4115.0,18564.0,508584.0887421319,905286.0
2020-07-04 19:00:00,France,Europe,161064.0,11892.0,110613.0,927692.0,880506.0
2020-02-24 17:00:00,USA,North America,480911.0,15098.0,71086.0,608380.0,170651.0
2020-12-15 12:00:00,UK,Europe,215547.0,4535.0,143165.0,5318.0,5749.0
2020-04-24 19:00:00,Russia,Europe,191799.0,8536.0,71726.0,625689.0,109120.0
2020-06-05 18:00:00,Russia,Europe,356686.0,15833.0,107554.0,958461.0,497636.1590135177
2020-10-18 18:00:00,USA,North America,187575.0,10145.634148859295,115298.0,524872.0,815920.0
2021-02-09 06:00:00,Spain,Europe,248465.0,8542.0,121389.0,102874.0,523091.0
2020-10-20 14:00:00,France,Europe,494361.0,944.0,365627.0,917028.0,45663.0
2020-02-02 07:00:00,Brazil,South America,260705.0,8046.0,7898.0,196729.0,795102.0
2020-10-13 09:00:00,Russia,Europe,163878.0,9053.0,21746.0,480317.0,823410.0
2020-10-12 16:00:00,Brazil,South America,205662.0,6538.0,220693.0,33436.0,44487.0
2021-02-13 19:00:00,Germany,Europe,215886.0,18541.0,184391.0,298643.0,816.0
2020-08-22 07:00:00,France,Europe,427288.0,6681.0,294494.0,998445.0,171610.0
2020-03-31 19:00:00,Russia,Europe,396907.0,3846.0,244465.0,576993.0,139322.0
2020-05-03 11:00:00,India,Asia,152755.0,5701.0,112898.0,508584.0887421319,446295.0
2020-12-28 21:00:00,UK,Europe,257476.0,2394.0,226468.0,499475.0,497636.1590135177
2020-09-16 11:00:00,Spain,Europe,202682.0,503.0,389495.0,668385.0,435874.0
2021-02-20 15:00:00,UK,Europe,287832.0,4648.0,199789.3743552713,353040.0,180440.0
2021-02-05 20:00:00,France,Europe,194666.0,18588.0,278905.0,534563.0,865830.0
2020-03-14 09:00:00,Germany,Europe,249052.66267547483,19215.0,58271.0,635834.0,497636.1590135177
2020-07-02 14:00:00,Russia,Europe,382356.0,8348.0,22792.0,62275.0,105075.0
2020-08-02 21:00:00,Italy,Europe,118728.0,13283.0,45017.0,110971.0,644460.0
2020-01-22 12:00:00,UK,Europe,279778.0,527.0,84369.0,888200.0,604574.0
2020-04-01 20:00:00,Germany,Europe,205229.0,19396.0,166375.0,173963.0,637377.0
2020-05-15 23:00:00,France,Europe,295885.0,19933.0,369163.0,508584.0887421319,417255.0
2020-02-20 17:00:00,China,Asia,479336.0,5037.0,63196.0,280789.0,226002.0
2020-09-06 01:00:00,Germany,Europe,249052.66267547483,7953.0,197564.0,285553.0,458395.0
2020-05-23 04:00:00,UK,Europe,238989.0,6209.0,134141.0,403684.0,989233.0
2020-05-31 16:00:00,Russia,Europe,145109.0,5884.0,152259.0,617238.0,643425.0
2020-11-23 17:00:00,France,Europe,149477.0,10154.0,330072.0,482294.0,155010.0
2020-05-23 09:00:00,Spain,Europe,190330.0,14126.0,168292.0,78000.0,839171.0
2020-12-28 19:00:00,Italy,Europe,249052.66267547483,607.0,350939.0,851725.0,122841.0
2020-01-12 06:00:00,Russia,Europe,455605.0,4154.0,71509.0,508584.0887421319,747162.0
2020-09-19 06:00:00,China,Asia,239204.0,424.0,399984.0,286776.0,903981.0
2020-05-20 12:00:00,France,Europe,158964.0,1745.0,330556.0,342237.0,851582.0
2020-03-18 06:00:00,Russia,Europe,189878.0,11012.0,171313.0,288232.0,518022.0
2020-03-16 18:00:00,USA,North America,449622.0,8126.0,231122.0,593907.0,413658.0
2021-02-12 11:00:00,USA,North America,102528.0,10145.634148859295,6300.0,775422.0,35280.0
2020-04-28 14:00:00,UK,Europe,149014.0,16469.0,96544.0,701298.0,847248.0
2020-10-11 09:00:00,China,Asia,447826.0,11612.0,348982.0,508584.0887421319,976800.0
2020-01-13 04:00:00,Russia,Europe,119107.0,11908.0,115763.0,86117.0,618323.0
2020-05-11 13:00:00,India,Asia,179300.0,13110.0,300711.0,885330.0,202854.0
2020-09-18 00:00:00,Spain,Europe,207080.0,15740.0,90987.0,503296.0,978264.0
2020-03-10 00:00:00,Germany,Europe,370480.0,9122.0,110687.0,121562.0,83595.0
2020-08-25 01:00:00,China,Asia,492665.0,10145.634148859295,192598.0,714418.0,644227.0
2020-07-20 10:00:00,India,Asia,132154.0,13309.0,194784.0,626616.0,818433.0
2020-02-26 20:00:00,Russia,Europe,218417.0,12944.0,339376.0,508584.0887421319,324665.0
2020-10-23 19:00:00,India,Asia,139771.0,10205.0,372577.0,774837.0,726182.0
2020-09-30 14:00:00,Italy,Europe,355139.0,17186.0,140657.0,320823.0,411236.0
2020-03-13 10:00:00,Spain,Europe,403552.0,799.0,228121.0,476191.0,276104.0
2020-07-29 07:00:00,China,Asia,249052.66267547483,10749.0,281283.0,82099.0,711516.0
2020-12-01 07:00:00,Brazil,South America,458070.0,18208.0,172679.0,133294.0,11452.0
2020-06-02 01:00:00,Spain,Europe,395340.0,17325.0,389149.0,981814.0,495152.0
2020-03-16 07:00:00,China,Asia,401135.0,14230.0,159074.0,749696.0,21118.0
2020-01-25 12:00:00,Germany,Europe,68232.0,15677.0,241806.0,775886.0,470802.0
2020-07-29 01:00:00,France,Europe,462433.0,4734.0,100614.0,147076.0,759343.0
2020-07-16 23:00:00,USA,North America,332597.0,18212.0,328457.0,508584.0887421319,950810.0
2020-04-06 21:00:00,USA,North America,323831.0,15305.0,181796.0,279117.0,677000.0
2020-01-10 23:00:00,Brazil,South America,492290.0,10983.0,199538.0,360363.0,709416.0
2020-06-14 14:00:00,Germany,Europe,295187.0,11940.0,353034.0,56644.0,407341.0
2021-01-31 12:00:00,Russia,Europe,400235.0,572.0,100671.0,739166.0,497636.1590135177
2020-06-20 07:00:00,Brazil,South America,117486.0,18069.0,186156.0,281035.0,580853.0
2020-06-21 07:00:00,India,Asia,188499.0,3134.0,199789.3743552713,108004.0,703047.0
2020-10-10 19:00:00,Germany,Europe,364598.0,394.0,116441.0,356461.0,576973.0
2020-12-15 18:00:00,India,Asia,279566.0,17674.0,353578.0,705188.0,408454.0
2020-06-26 03:00:00,China,Asia,344660.0,12491.0,125560.0,256382.0,18044.0
2020-09-21 21:00:00,Germany,Europe,93057.0,9355.0,179159.0,721067.0,469461.0
2020-03-20 10:00:00,Spain,Europe,233308.0,4536.0,305117.0,265425.0,528545.0
2020-09-26 23:00:00,China,Asia,40878.0,11544.0,270142.0,393434.0,254734.0
2021-01-22 20:00:00,UK,Europe,213104.0,16229.0,376291.0,791668.0,132853.0
2020-02-02 03:00:00,Russia,Europe,219601.0,12345.0,301038.0,147052.0,479735.0
2020-05-08 02:00:00,Russia,Europe,54380.0,13536.0,33061.0,844636.0,257697.0
2020-11-09 22:00:00,China,Asia,272190.0,8255.0,356775.0,137479.0,175016.0
2020-07-22 00:00:00,Italy,Europe,17177.0,4886.0,47114.0,108818.0,382142.0
2020-06-29 16:00:00,Germany,Europe,235486.0,2026.0,124737.0,406500.0,685987.0
2020-01-12 18:00:00,Germany,Europe,339855.0,916.0,94035.0,212130.0,943394.0
2020-03-29 16:00:00,Russia,Europe,359221.0,18813.0,358145.0,109615.0,565282.0
2020-11-29 00:00:00,France,Europe,48070.0,10145.634148859295,9210.0,742132.0,125815.0
2020-02-12 08:00:00,Germany,Europe,466383.0,32.0,49270.0,508584.0887421319,49033.0
2020-04-15 01:00:00,Spain,Europe,295215.0,4574.0,207527.0,521321.0,473332.0
2020-05-03 13:00:00,Brazil,South America,365212.0,11780.0,199789.3743552713,37901.0,788957.0
2020-01-30 00:00:00,UK,Europe,365244.0,14309.0,229475.0,188059.0,756277.0
2020-01-18 06:00:00,Russia,Europe,8720.0,9586.0,259982.0,335049.0,873090.0
2020-08-23 02:00:00,France,Europe,274462.0,14007.0,355699.0,59049.0,642458.0
2020-08-22 15:00:00,Russia,Europe,170505.0,13973.0,274443.0,12567.0,266580.0
2020-11-28 00:00:00,UK,Europe,136322.0,14167.0,268889.0,87771.0,461965.0
2020-10-11 11:00:00,Brazil,South America,464133.0,18888.0,274528.0,845013.0,372567.0
2020-09-29 20:00:00,Germany,Europe,402961.0,10145.634148859295,111277.0,132910.0,436701.0
2020-02-22 11:00:00,India,Asia,336117.0,1963.0,381560.0,766466.0,737669.0
2020-01-01 18:00:00,Germany,Europe,318926.0,10129.0,135246.0,17107.0,377462.0
2020-04-09 20:00:00,Spain,Europe,37570.0,9942.0,199789.3743552713,916376.0,497636.1590135177
2021-01-05 22:00:00,Spain,Europe,211818.0,8757.0,79036.0,558305.0,445426.0
2020-06-05 10:00:00,India,Asia,280412.0,8863.0,270334.0,699037.0,396587.0
2020-04-28 00:00:00,Germany,Europe,201664.0,1315.0,134482.0,387645.0,235578.0
2020-08-10 18:00:00,Russia,Europe,160448.0,569.0,362167.0,824982.0,833997.0
2020-11-15 05:00:00,Russia,Europe,88636.0,15844.0,108125.0,858926.0,770362.0
2020-10-30 05:00:00,India,Asia,473888.0,15306.0,302626.0,44215.0,860090.0
2020-03-29 21:00:00,Spain,Europe,316884.0,10145.634148859295,15373.0,148047.0,225429.0
2020-07-11 13:00:00,Germany,Europe,65195.0,11116.0,9443.0,501213.0,78272.0
2020-07-21 03:00:00,USA,North America,252990.0,7377.0,222191.0,667380.0,728180.0
2020-05-22 13:00:00,UK,Europe,283539.0,9713.0,276888.0,788726.0,999132.0
2020-11-29 07:00:00,France,Europe,349553.0,3167.0,195651.0,495213.0,636525.0
2020-05-22 09:00:00,India,Asia,93878.0,10145.634148859295,261021.0,869689.0,349124.0
2020-07-20 17:00:00,Brazil,South America,366056.0,11137.0,336429.0,157768.0,747519.0
2020-11-18 08:00:00,Spain,Europe,28805.0,1401.0,115098.0,665919.0,485057.0
2020-04-07 16:00:00,France,Europe,437869.0,4487.0,161297.0,875738.0,354816.0
2020-12-02 09:00:00,Spain,Europe,249052.66267547483,18654.0,198175.0,460262.0,695354.0
2020-09-27 04:00:00,Germany,Europe,90352.0,8002.0,341908.0,508584.0887421319,756195.0
2020-09-01 02:00:00,USA,North America,325075.0,11914.0,347192.0,174863.0,497636.1590135177
2020-03-31 16:00:00,France,Europe,408506.0,9631.0,152250.0,122750.0,109240.0
2020-05-31 01:00:00,China,Asia,430785.0,6711.0,32815.0,296690.0,525653.0
2020-06-29 06:00:00,France,Europe,80978.0,10145.634148859295,197936.0,698142.0,849317.0
2020-11-18 16:00:00,UK,Europe,376149.0,16956.0,196920.0,754533.0,396234.0
2020-05-16 13:00:00,Russia,Europe,30105.0,19622.0,204641.0,434806.0,313494.0
2020-10-08 01:00:00,Italy,Europe,37049.0,2500.0,319025.0,680655.0,425455.0
2020-03-20 22:00:00,Italy,Europe,334024.0,2660.0,364554.0,930428.0,768683.0
2021-01-24 17:00:00,Italy,Europe,493598.0,6833.0,239610.0,298105.0,765522.0
2021-01-05 07:00:00,Russia,Europe,190690.0,19267.0,76682.0,67105.0,419219.0
2020-10-01 06:00:00,USA,North America,413012.0,16766.0,85726.0,400287.0,709675.0
2020-02-17 19:00:00,USA,North America,296437.0,1096.0,259714.0,508584.0887421319,40425.0
2020-12-09 19:00:00,France,Europe,324329.0,19628.0,199789.3743552713,847696.0,947594.0
2020-05-20 20:00:00,Germany,Europe,397694.0,10988.0,244290.0,639933.0,981210.0
2020-11-13 10:00:00,Russia,Europe,21536.0,17405.0,187930.0,267254.0,294761.0
2020-01-18 23:00:00,China,Asia,145871.0,9371.0,249053.0,191330.0,295105.0
2020-05-09 12:00:00,India,Asia,92035.0,13613.0,332737.0,359186.0,975323.0
2021-01-06 17:00:00,Spain,Europe,205407.0,19468.0,111036.0,375789.0,48867.0
2020-06-30 00:00:00,Germany,Europe,249052.66267547483,19653.0,9802.0,427790.0,518918.0
2020-10-12 20:00:00,Russia,Europe,420700.0,3212.0,179922.0,82137.0,880629.0
2020-11-15 21:00:00,China,Asia,262113.0,14041.0,280772.0,654017.0,643486.0
2021-01-17 03:00:00,Brazil,South America,178448.0,14184.0,76682.0,859389.0,884059.0
2020-09-20 14:00:00,UK,Europe,92313.0,16809.0,246282.0,598466.0,869265.0
2020-07-06 00:00:00,France,Europe,249052.66267547483,2065.0,175669.0,746907.0,118026.0
2020-05-27 22:00:00,Russia,Europe,18240.0,9639.0,18980.0,368980.0,216381.0
2020-06-11 10:00:00,USA,North America,261025.0,15172.0,199789.3743552713,404938.0,590153.0
2020-06-10 13:00:00,France,Europe,381965.0,13044.0,396885.0,926053.0,404876.0
2020-10-30 02:00:00,Germany,Europe,347364.0,14810.0,344602.0,775474.0,555521.0
2020-10-30 11:00:00,Germany,Europe,389995.0,10346.0,75762.0,767418.0,994921.0
2020-10-20 19:00:00,Germany,Europe,267984.0,10916.0,163148.0,375606.0,517199.0
2020-09-20 15:00:00,Germany,Europe,296505.0,2401.0,217437.0,550745.0,911449.0
2021-01-25 22:00:00,Spain,Europe,200065.0,17490.0,302838.0,877733.0,819296.0
2020-06-06 06:00:00,Italy,Europe,456089.0,3182.0,156478.0,423544.0,214920.0
2020-05-23 08:00:00,Brazil,South America,484859.0,3649.0,353298.0,381587.0,767923.0
2020-03-13 00:00:00,Spain,Europe,152890.0,8251.0,394888.0,132054.0,690267.0
2021-01-30 10:00:00,Italy,Europe,418277.0,10145.634148859295,19531.0,551866.0,533807.0
2020-02-01 10:00:00,UK,Europe,249052.66267547483,5792.0,166656.0,269551.0,408434.0
2020-01-08 02:00:00,Brazil,South America,53333.0,6092.0,328558.0,552996.0,187899.0
2020-03-24 22:00:00,Italy,Europe,66483.0,561.0,188350.0,508584.0887421319,131380.0
2020-03-29 08:00:00,Russia,Europe,249052.66267547483,10815.0,237265.0,455529.0,771355.0
2020-06-23 18:00:00,India,Asia,341376.0,13784.0,199770.0,160349.0,497636.1590135177
2020-07-11 05:00:00,India,Asia,360462.0,3009.0,201282.0,508584.0887421319,399135.0
2020-08-11 05:00:00,Brazil,South America,290692.0,592.0,28536.0,217039.0,497636.1590135177
2020-09-25 04:00:00,USA,North America,149515.0,11036.0,165190.0,427784.0,213751.0
2020-07-14 23:00:00,Spain,Europe,418127.0,15428.0,55508.0,120097.0,652305.0
2020-02-21 05:00:00,Italy,Europe,191634.0,14010.0,335676.0,806573.0,585024.0
2020-02-11 12:00:00,China,Asia,244688.0,1325.0,63001.0,861927.0,263846.0
2020-02-27 18:00:00,Russia,Europe,441433.0,12375.0,242248.0,385179.0,179306.0
2021-02-04 15:00:00,Italy,Europe,282072.0,4485.0,251594.0,910247.0,999666.0
2020-12-24 02:00:00,USA,North America,262051.0,5385.0,216631.0,717904.0,732453.0
2020-05-26 10:00:00,India,Asia,265880.0,18629.0,129006.0,508584.0887421319,452313.0
2020-06-15 18:00:00,USA,North America,476179.0,10145.634148859295,218147.0,999650.0,396281.0
2020-03-08 17:00:00,China,Asia,355431.0,15613.0,199789.3743552713,288744.0,763748.0
2020-09-20 22:00:00,France,Europe,383829.0,7071.0,324218.0,658411.0,15020.0
2020-04-30 05:00:00,France,Europe,419054.0,18420.0,178121.0,316359.0,784868.0
2020-05-16 21:00:00,USA,North America,249052.66267547483,2101.0,144836.0,508584.0887421319,679633.0
2020-01-12 15:00:00,France,Europe,102566.0,11214.0,35055.0,93046.0,152522.0
2020-10-27 19:00:00,Brazil,South America,387919.0,67.0,227158.0,478023.0,209763.0
2020-05-14 15:00:00,France,Europe,299461.0,10227.0,340373.0,508584.0887421319,261007.0
2020-03-10 08:00:00,Italy,Europe,109249.0,6270.0,199789.3743552713,947397.0,749435.0
2020-07-25 10:00:00,UK,Europe,249052.66267547483,10145.634148859295,197148.0,194512.0,538638.0
2021-01-19 13:00:00,India,Asia,340496.0,8008.0,6369.0,96155.0,436193.0
2020-04-05 23:00:00,USA,North America,304161.0,13195.0,316202.0,710459.0,18254.0
2020-09-03 04:00:00,India,Asia,234648.0,6228.0,208997.0,503518.0,7190.0
2020-10-06 11:00:00,India,Asia,96226.0,8594.0,76085.0,468396.0,926289.0
2020-06-12 19:00:00,USA,North America,453530.0,2698.0,315940.0,703635.0,266427.0
2020-01-19 10:00:00,India,Asia,481056.0,4561.0,68309.0,400563.0,48473.0
2020-03-04 10:00:00,Germany,Europe,445320.0,12078.0,7103.0,928631.0,315894.0
2021-01-16 05:00:00,UK,Europe,283392.0,14184.0,179615.0,989003.0,499435.0
2020-03-06 18:00:00,Spain,Europe,380113.0,12295.0,76596.0,508584.0887421319,595674.0
2020-05-09 19:00:00,China,Asia,25968.0,15623.0,283779.0,612852.0,557212.0
2020-07-15 13:00:00,USA,North America,398115.0,6173.0,272498.0,508584.0887421319,18794.0
2020-03-07 04:00:00,India,Asia,311857.0,6589.0,119614.0,698556.0,497636.1590135177
2020-08-28 19:00:00,Italy,Europe,300767.0,3827.0,399121.0,249759.0,28860.0
2020-10-13 18:00:00,Russia,Europe,116787.0,17365.0,199789.3743552713,147915.0,742923.0
2021-02-04 17:00:00,India,Asia,301743.0,10906.0,74215.0,557056.0,264244.0
2020-01-18 13:00:00,India,Asia,431419.0,1622.0,95011.0,992767.0,534424.0
2020-01-27 20:00:00,India,Asia,171813.0,7958.0,254590.0,944393.0,497636.1590135177
2021-01-11 05:00:00,France,Europe,492089.0,14705.0,273081.0,687595.0,995508.0
2020-12-21 21:00:00,France,Europe,129401.0,13088.0,156583.0,508584.0887421319,321983.0
2021-01-26 21:00:00,India,Asia,366835.0,14920.0,16696.0,508584.0887421319,497636.1590135177
2020-07-14 17:00:00,Italy,Europe,196355.0,6417.0,88760.0,508584.0887421319,921706.0
2020-05-09 08:00:00,Brazil,South America,56232.0,8808.0,266205.0,198742.0,298334.0
2020-06-20 03:00:00,Spain,Europe,393173.0,18482.0,68809.0,214943.0,415044.0
2021-01-04 06:00:00,Germany,Europe,461866.0,2003.0,298588.0,274329.0,230921.0
2021-02-16 00:00:00,Russia,Europe,249052.66267547483,14841.0,181317.0,910871.0,118589.0
2020-12-24 14:00:00,USA,North America,109813.0,11864.0,338399.0,789892.0,357708.0
2020-05-28 10:00:00,Italy,Europe,405427.0,11655.0,2978.0,147003.0,795754.0
2020-04-03 06:00:00,China,Asia,220073.0,5888.0,245108.0,667268.0,231135.0
2020-09-17 21:00:00,France,Europe,270640.0,19279.0,52219.0,489576.0,50479.0
2020-08-27 03:00:00,Brazil,South America,159327.0,2152.0,114863.0,599692.0,537644.0
2021-01-09 07:00:00,Germany,Europe,99969.0,10472.0,274321.0,625512.0,342705.0
2020-08-12 05:00:00,China,Asia,128714.0,16820.0,238734.0,539773.0,177350.0
2020-06-22 09:00:00,USA,North America,272678.0,17824.0,378803.0,38941.0,796560.0
2020-04-09 14:00:00,Spain,Europe,481641.0,2806.0,199789.3743552713,818235.0,401437.0
2020-03-15 14:00:00,Russia,Europe,390503.0,4585.0,146631.0,664012.0,141016.0
2020-06-09 22:00:00,India,Asia,317453.0,5072.0,135787.0,543303.0,125077.0
2020-02-28 05:00:00,India,Asia,278101.0,2251.0,82969.0,319542.0,497636.1590135177
2020-11-26 16:00:00,India,Asia,497303.0,16461.0,233094.0,508584.0887421319,42023.0
2020-11-03 06:00:00,Italy,Europe,283142.0,8086.0,224322.0,726218.0,733567.0
2021-01-20 15:00:00,France,Europe,23758.0,10145.634148859295,230864.0,459699.0,622582.0
2020-07-12 14:00:00,USA,North America,116779.0,19942.0,30568.0,777971.0,672074.0
2020-05-26 04:00:00,Germany,Europe,345626.0,10145.634148859295,199789.3743552713,681093.0,406689.0
2020-03-19 02:00:00,Spain,Europe,189060.0,10145.634148859295,136268.0,951878.0,481801.0
2020-07-06 11:00:00,Brazil,South America,237145.0,15979.0,216220.0,275491.0,713717.0
2020-04-29 19:00:00,Germany,Europe,69072.0,9147.0,327208.0,645940.0,12249.0
2021-02-01 19:00:00,France,Europe,414976.0,13833.0,194530.0,111606.0,666770.0
2020-11-15 16:00:00,France,Europe,423556.0,11271.0,23241.0,325279.0,550680.0
2020-03-21 06:00:00,Spain,Europe,457739.0,8062.0,9990.0,888975.0,477176.0
2020-01-14 20:00:00,China,Asia,269188.0,8396.0,226610.0,934792.0,308450.0
2020-01-01 12:00:00,Italy,Europe,411512.0,14491.0,99421.0,343627.0,804017.0
2020-03-30 14:00:00,Russia,Europe,59030.0,10145.634148859295,38921.0,747542.0,210470.0
2021-01-23 18:00:00,India,Asia,136974.0,18531.0,33843.0,34985.0,53797.0
2020-04-17 13:00:00,UK,Europe,249052.66267547483,8414.0,264733.0,792319.0,306287.0
2020-10-18 02:00:00,UK,Europe,346821.0,10145.634148859295,174999.0,890093.0,588370.0
2020-04-22 10:00:00,Germany,Europe,249052.66267547483,15698.0,224330.0,48055.0,678813.0
2021-01-31 16:00:00,UK,Europe,126041.0,19464.0,142491.0,810722.0,506391.0
2020-07-08 12:00:00,Germany,Europe,89142.0,11117.0,215175.0,327449.0,180990.0
2020-04-09 01:00:00,Italy,Europe,86839.0,9292.0,101351.0,253902.0,747014.0
2020-04-01 11:00:00,Germany,Europe,226137.0,10145.634148859295,234676.0,748757.0,497636.1590135177
2020-05-07 03:00:00,India,Asia,308509.0,15007.0,108850.0,170828.0,408331.0
2020-03-16 14:00:00,Italy,Europe,128165.0,17170.0,280570.0,90461.0,306736.0
2020-10-04 05:00:00,India,Asia,351771.0,9249.0,116490.0,568941.0,684052.0
2020-11-27 18:00:00,India,Asia,147083.0,1966.0,322664.0,758831.0,933819.0
2020-01-16 08:00:00,UK,Europe,458024.0,19053.0,186982.0,81393.0,688366.0
2020-06-14 17:00:00,Italy,Europe,339233.0,16585.0,208630.0,354235.0,247875.0
2020-12-06 17:00:00,Russia,Europe,155925.0,17803.0,249104.0,489535.0,477036.0
2020-08-04 15:00:00,USA,North America,407255.0,18780.0,73130.0,965913.0,221351.0
2021-01-12 07:00:00,Italy,Europe,127878.0,14912.0,39299.0,73353.0,188065.0
2020-03-28 21:00:00,China,Asia,269538.0,4053.0,331687.0,866671.0,670895.0
2020-09-06 00:00:00,Brazil,South America,105879.0,12011.0,362209.0,469334.0,457599.0
2020-04-28 16:00:00,Spain,Europe,298517.0,4142.0,287536.0,803350.0,195957.0
2020-08-10 02:00:00,USA,North America,153325.0,17932.0,137592.0,646539.0,636701.0
2020-11-04 22:00:00,China,Asia,458715.0,16443.0,221544.0,771148.0,39060.0
2020-01-20 22:00:00,UK,Europe,262713.0,293.0,266860.0,90230.0,637872.0
2020-06-01 15:00:00,India,Asia,491599.0,8767.0,91862.0,95910.0,464506.0
2020-09-18 18:00:00,France,Europe,117255.0,13184.0,199789.3743552713,492480.0,229111.0
2020-12-20 23:00:00,Spain,Europe,43095.0,10145.634148859295,338600.0,935587.0,938843.0
2020-01-14 00:00:00,Spain,Europe,275455.0,13414.0,199789.3743552713,86245.0,641062.0
2020-01-15 20:00:00,China,Asia,305059.0,771.0,142425.0,938458.0,272394.0
2020-05-31 07:00:00,China,Asia,227257.0,7513.0,319845.0,56618.0,119211.0
2020-11-02 07:00:00,Russia,Europe,249052.66267547483,12077.0,19684.0,523451.0,641563.0
2020-12-27 06:00:00,China,Asia,138665.0,10145.634148859295,40769.0,546989.0,234067.0
2020-03-25 03:00:00,Spain,Europe,96008.0,17589.0,141727.0,898830.0,491389.0
2020-10-15 14:00:00,Russia,Europe,334536.0,12521.0,273715.0,176784.0,27115.0
2020-02-20 07:00:00,UK,Europe,112406.0,13818.0,343506.0,39605.0,597066.0
2020-01-20 18:00:00,USA,North America,249052.66267547483,15477.0,309527.0,643428.0,852094.0
2020-07-01 05:00:00,Germany,Europe,240454.0,10664.0,244437.0,719497.0,923157.0
2020-04-08 18:00:00,Brazil,South America,250476.0,2944.0,27161.0,461049.0,215723.0
2020-12-12 11:00:00,Germany,Europe,150595.0,6085.0,191809.0,886040.0,907425.0
2020-01-03 18:00:00,Russia,Europe,446742.0,9002.0,381317.0,547664.0,497636.1590135177
2020-08-07 04:00:00,China,Asia,279373.0,2728.0,374386.0,435238.0,282531.0
2020-03-03 15:00:00,Russia,Europe,156629.0,13068.0,151382.0,273214.0,25602.0
2020-08-30 10:00:00,Spain,Europe,23027.0,5230.0,143840.0,797136.0,63813.0
2020-02-03 16:00:00,Russia,Europe,165458.0,10041.0,15096.0,994923.0,191061.0
2020-05-10 04:00:00,Russia,Europe,204705.0,11614.0,199789.3743552713,943330.0,894614.0
2020-12-29 15:00:00,USA,North America,285356.0,10145.634148859295,199789.3743552713,148490.0,684452.0
2020-06-26 06:00:00,Germany,Europe,380438.0,13855.0,119652.0,436575.0,892284.0
2020-10-25 16:00:00,France,Europe,376330.0,964.0,285009.0,797619.0,962915.0
2020-11-10 05:00:00,USA,North America,452694.0,17315.0,205680.0,881552.0,861064.0
2020-02-26 16:00:00,India,Asia,355247.0,15523.0,180040.0,662969.0,180293.0
2020-05-05 04:00:00,Germany,Europe,204573.0,15398.0,349471.0,616367.0,437142.0
2020-09-29 19:00:00,China,Asia,49607.0,10316.0,23302.0,609683.0,985788.0
2020-07-28 06:00:00,Germany,Europe,25301.0,234.0,200876.0,774285.0,588182.0
2020-07-23 06:00:00,Germany,Europe,224997.0,3328.0,204402.0,537653.0,270184.0
2020-01-28 23:00:00,India,Asia,128279.0,16142.0,205801.0,751126.0,492970.0
2020-03-11 00:00:00,Brazil,South America,271372.0,17848.0,32137.0,744183.0,251107.0
2020-05-17 22:00:00,Russia,Europe,373648.0,675.0,27132.0,469706.0,171627.0
2020-04-26 19:00:00,Brazil,South America,45215.0,3948.0,231832.0,563093.0,497014.0
2020-02-14 19:00:00,Italy,Europe,479786.0,3311.0,279369.0,683305.0,529094.0
2020-04-01 05:00:00,France,Europe,244901.0,19674.0,54588.0,767442.0,576042.0
2021-01-26 10:00:00,UK,Europe,52330.0,14841.0,109433.0,958689.0,463891.0
2020-11-12 22:00:00,USA,North America,85237.0,13269.0,54929.0,866309.0,149346.0
2020-11-05 06:00:00,USA,North America,256216.0,14684.0,297956.0,195696.0,414477.0
